Date,y,x1,x2,x3
2016-10-01,74.14457905198392,341.96076829830275,55.29927441618694,933.1075789594406
2016-11-01,70.49808019808044,337.81830092413304,54.585411614153884,935.0888910445661
2016-12-01,66.91108596647555,311.7583485946116,54.74607512490126,938.6506751362566
2017-01-01,67.08680383316769,323.25817505468086,53.87537007062562,940.2097891071996
2017-02-01,66.47021321094192,338.5340512641901,54.98950199171287,937.399696249939
2017-03-01,68.61012410114029,336.25564933417485,54.09196953190737,935.8507572248901
2017-04-01,66.34713207807759,334.57633726163925,53.173858764841974,937.0557414377638
2017-05-01,67.14666602838007,326.54704502484833,56.530696629130844,938.8932247814707
2017-06-01,63.340596023825796,312.55867409776175,56.11735017040746,937.1415108260198
2017-07-01,60.82402750518398,300.5590449897694,58.14353957848372,939.0501708415994
2017-08-01,62.10934148720391,298.3853655426089,58.86867400521351,938.280854156533
2017-09-01,62.76819615765065,303.10196772930965,59.4260842294752,937.31347108603
2017-10-01,58.45098421690044,291.00398504725825,60.10978399405711,939.5971731316235
2017-11-01,63.31046595542812,303.05224805045856,60.26794838377428,937.177732367295
2017-12-01,64.31056962140332,294.7834546295679,61.532769492066606,937.813183989923
2018-01-01,66.99549762078,298.075114943003,61.08661381656588,937.8905290314588
2018-02-01,61.435380574968185,284.51018831403997,62.53398403669821,937.4826341747028
2018-03-01,61.30132289282778,296.2656263441004,62.45665948424351,938.5578644134864
2018-04-01,64.95098425489407,295.650384959428,62.453371481028434,941.6681045784974
2018-05-01,57.12742443891489,275.1889824483802,61.836396553861356,940.1529750541453
2018-06-01,57.25773028577733,276.9227607075959,63.095875294082454,945.2349181629946
2018-07-01,56.87205295388885,282.27736023957567,61.783366186352836,946.5367314427151
2018-08-01,59.784585715664804,292.08945348031165,61.4432017741671,946.8879520812006
2018-09-01,60.38347906086595,292.1496465833081,60.273810851227424,946.8731840823913
2018-10-01,60.775499068037746,296.98887030822164,59.81897355140101,945.6567379088416
2018-11-01,60.977456000217394,288.53720439414815,60.2848679811585,946.85286702165
2018-12-01,58.17360053553555,287.7563024213398,59.006080711061614,947.4515390878914
2019-01-01,59.92844983250163,303.65254054894353,60.38922171102333,949.6608010281379
2019-02-01,60.335265360991194,303.85203302878546,59.0713920807308,949.0364259357161
2019-03-01,60.02558061712424,314.1001746346629,58.42726492961599,947.6190881245376
2019-04-01,61.56341015607467,295.94725299985157,55.70291607325961,946.8885838538495
2019-05-01,63.624791203849064,305.75151720971184,56.55432396556241,941.9796685777561
2019-06-01,63.14312871394669,303.50347693259863,56.844265556970896,946.2343044933879
2019-07-01,61.668452750677055,311.186387583421,56.2566192900103,948.4011787785677
2019-08-01,58.119027772791924,285.4460677680003,56.85173388599198,945.9210264851451
2019-09-01,57.369566355027885,278.89194474022435,57.067702173386444,946.569521274924
2019-10-01,55.608235727745296,266.2818828143477,56.32155901596163,943.737866152132
2019-11-01,52.82179974407253,249.90587471807376,56.00584628873815,943.9870194652801
2019-12-01,53.07215839942438,250.66278085735263,54.84842143719939,944.6044506358216
2020-01-01,55.74114888927544,253.04386399188368,55.8772910504275,941.9345820632417
2020-02-01,56.00843419767258,267.3463602860719,56.29177751680307,944.3719647075814
2020-03-01,56.32730219661349,258.21064435651874,55.30995703809107,944.2783723673856
2020-04-01,57.46160295068263,275.4694967668135,56.41909101761569,945.0712263917547
2020-05-01,64.57351504251213,284.4577419620859,55.897908265871884,945.8303799004312
2020-06-01,64.91118292416743,298.91407298901464,56.78778557913842,946.7081281605257
2020-07-01,66.97083260117535,295.2642813141135,58.096177616101905,949.0008549151045
2020-08-01,60.31451726499743,273.66185035793666,55.67335980348559,948.2176459460354
2020-09-01,62.67861760359021,260.3507219874807,58.200257121035094,944.5222371841852
2020-10-01,62.385146194938955,256.40839955364976,59.88610242445045,944.5144636574362
2020-11-01,60.61310344059787,252.20645138076546,62.12429292167793,944.9037735399419
2020-12-01,61.882312241949656,241.91877998010597,61.97349430864709,945.6642266468831
2021-01-01,61.148759141066556,232.56724806215206,62.37370899095017,946.2870562862032
2021-02-01,60.125974233258354,237.0133660430942,62.221997148380595,948.9068381953109
2021-03-01,59.75123167834947,238.1740720338488,62.43564001405763,946.2963932105262
2021-04-01,63.10015190531737,247.02104299423735,63.54516320638629,942.3858964549603
2021-05-01,59.304066616312284,245.43702352296356,63.79870190818702,942.8540655569911
2021-06-01,58.34128700813266,228.0480294098542,62.826428224686516,939.4951653284955
2021-07-01,61.47997018394558,235.17029321805455,63.72353722971991,939.7399469957694
2021-08-01,56.4534175836901,233.50879408234616,63.79630997120753,940.0167260200432
2021-09-01,55.53206350828103,215.6138270979682,66.38117180825127,937.4820739432616
2021-10-01,53.636384929734945,211.74991942282048,65.47440707914319,933.8305083085229
2021-11-01,51.20785830910171,204.60902412952706,67.87059133844677,933.9348470464502
2021-12-01,49.202171397039116,210.53828396856528,68.00174960318274,933.4449293840582
2022-01-01,50.55434902209853,206.59451867136167,68.50045362524185,933.8210345651379
2022-02-01,48.23775550454588,200.041615734992,68.7317310393542,935.0070934518503
2022-03-01,50.293445045480624,211.7991422022216,68.85197105644107,932.414063012966
2022-04-01,46.692979012176615,214.8415364945231,67.61084254695896,930.4965729396039
2022-05-01,46.9539433811918,216.99658903250466,68.24626666807549,931.5979023032551
2022-06-01,43.61285485005655,231.51685001622067,67.51474900469833,930.7946611396995
2022-07-01,43.03849993560002,243.34861991494805,67.81536079170323,931.9791467593682
2022-08-01,46.512697865103846,263.4247577462079,69.10391192972844,932.1792445072039
2022-09-01,50.6375168889017,274.05607687803274,69.16782256719219,928.5905370105867
2022-10-01,53.58529194272211,277.753002844885,70.85855056972544,930.0438958764544
2022-11-01,52.91911072768968,311.9128095618099,71.4988014433038,930.0225968248263
2022-12-01,55.249902125685615,309.70840523225206,72.89036870292115,927.1429475158434
2023-01-01,53.61700516303326,309.3388737829432,72.84743997714682,932.4450836898126
2023-02-01,52.13256827987073,305.28241096509964,73.09135217359261,932.0602673327022
2023-03-01,55.88364034558284,322.2845101774044,73.97145152906268,933.8026039881547
2023-04-01,56.339116216684296,316.7900011601222,76.64145828936854,933.4821971834256
2023-05-01,56.329074545372485,328.0309498610823,76.26629707781669,933.3135035167726
2023-06-01,59.50411917189875,337.0159006628396,77.52049967282647,933.8349791603199
2023-07-01,57.52113895051098,338.7084638397604,75.81181891195857,930.5719234489106
2023-08-01,54.525157907001905,332.96287021551734,77.29025720967815,928.8493411743569
2023-09-01,56.24476487130321,326.3366889177461,77.733729357066,931.8373704391735
2023-10-01,58.219180555476925,313.5670960172887,79.67142414636677,930.192173550403
2023-11-01,55.38520530512673,309.034228280104,80.80141381063375,933.0619874395297
2023-12-01,58.30092168370473,305.01739340600835,80.24963912951958,929.254875782068
