Date,y,x1,x2,x3
01-03-2006,47.77978002014063,423.72552816644077,67.28812731186513,908.1219376434924
01-04-2006,43.12139151710893,417.60607819086295,69.11731686526556,908.5685082123374
01-05-2006,49.93434039079329,427.3487102507109,69.27832150044473,906.9040171695123
01-06-2006,46.881558407004285,423.6040723241376,68.94694391053102,906.7702892398333
01-07-2006,46.49092811665721,412.97796120028755,67.95942340469351,906.6869975493925
01-08-2006,47.528115172151125,414.5065555896638,66.918234454382,909.5460859397829
01-09-2006,47.93923367408979,422.84551174621635,64.77209299981817,909.3324212694179
01-10-2006,46.403730919013476,415.8957819225883,65.34303957607338,911.2085712920452
01-11-2006,50.550707737701565,422.2145552223621,64.39402177318122,914.3078332568488
01-12-2006,48.85724311064653,417.45651315666504,62.96992920421255,913.6829595696878
01-01-2007,48.254157270446825,413.92724276765676,64.37347580355055,910.4200270630917
01-02-2007,47.76500633109917,410.8426485921697,64.56580082749265,911.4662092399916
01-03-2007,46.39443257696469,405.6163214123296,62.56791512097925,911.5490227307565
01-04-2007,44.21297638067377,399.38866203746284,62.10977545498354,910.8043951409483
01-05-2007,41.846054554344114,377.32793360667375,61.40065602527086,911.0965148051862
01-06-2007,40.556046764219744,377.82331953772376,61.330706279034054,909.8571564505318
01-07-2007,41.658948832274895,390.76386052356327,59.97358703328557,910.4851565449505
01-08-2007,39.39692919070563,380.68236192157894,61.32092159698053,914.0414821483922
01-09-2007,43.7420690419781,405.76006303201024,60.62300558546818,917.7307008857122
01-10-2007,43.020168187396834,410.0118560100479,60.071761196354956,918.7194615012579
01-11-2007,47.34054754395867,416.4214791305744,58.05483521658783,921.1242787107622
01-12-2007,48.280066430930646,426.62408636791474,59.095382449000475,918.1977884361221
01-01-2008,49.023206414501374,415.6839941041746,59.14337961798976,918.3943235214285
01-02-2008,52.20407684498937,423.9009568287085,59.074453182570736,920.9288804057533
01-03-2008,49.807008136422525,420.35163579174537,59.001769032622605,921.2435574143813
01-04-2008,50.982467931959775,409.1193138536322,60.01566889040925,921.955040609842
01-05-2008,55.23067698909214,419.1268688485353,59.65246529985044,921.8848336211208
01-06-2008,53.87071683874926,410.2378511718324,60.448264138939386,922.7884914075184
01-07-2008,55.64343985695612,416.0870333496052,59.63938020684375,923.4615171870272
01-08-2008,56.330553988686965,406.36721718678785,57.40271427707836,924.4952528313235
01-09-2008,59.29773171092241,402.11675185284446,54.98003826152262,921.7109292390169
01-10-2008,56.87769551855147,415.84145445747487,53.338476215092925,925.199409343964
01-11-2008,59.454245410395714,414.6497557479515,51.62280267369414,924.4997264293121
01-12-2008,61.77318385867463,414.7865712994234,49.61056850342644,921.7619063039994
01-01-2009,60.44359305385516,411.65408370464786,46.715262706107595,923.885812973561
01-02-2009,58.960480504971216,404.56801519836245,46.673463503575555,920.85777262753
01-03-2009,59.107003114487135,405.1331906634971,45.898821142811606,921.7433689134459
01-04-2009,57.92261105208903,403.9231845806329,45.55991153296511,920.7569027147383
01-05-2009,60.40825229344278,406.0500830692705,46.217773648659794,920.370120497842
01-06-2009,58.40248543640138,410.4623908013933,46.494765215321266,921.597626562688
01-07-2009,60.21872584087403,403.59180808420325,44.46147385359081,918.2660419341142
01-08-2009,60.224217377524525,412.0739224706028,43.591783226484786,923.0967219490973
01-09-2009,60.550782465704394,418.36079861060756,43.49745917550598,917.5925214677919
01-10-2009,59.70118161592414,402.14613239285,41.00790047547574,918.8101550072159
01-11-2009,62.27404896380868,405.15750786300214,42.13794279344687,918.4356729781576
01-12-2009,59.512416503610446,385.6479923211535,40.928797486581935,921.3378561821067
01-01-2010,61.91996893918061,386.2598692914725,40.73053938170994,921.3526472316814
01-02-2010,62.37455303158646,378.8841573922495,42.39873430038639,919.5726775789138
01-03-2010,62.61867531019759,372.02216413246185,41.90572516212836,917.1951808699974
01-04-2010,70.65136455304498,379.2836662901928,40.583376602729004,920.251237925548
01-05-2010,71.22226818645338,379.80312605318835,42.56505204616329,919.9933986744242
01-06-2010,70.49483588753641,396.6980423012179,41.923752089222035,919.7239812936078
01-07-2010,74.6045834764057,410.6462916763941,40.8665962194684,918.5732786684905
01-08-2010,72.88097878848521,403.20514571237743,42.132964108613905,916.4805618168026
01-09-2010,78.31910551355075,404.3903163697807,43.93999000788307,917.4544855463531
01-10-2010,80.52609780110645,401.81828532687865,43.951797182521034,919.9252868143265
01-11-2010,79.86160720496079,394.84592201163537,45.49684984548314,919.7493777582965
01-12-2010,74.71036016284368,386.9989652754212,46.23110799526942,922.7066753533974
01-01-2011,74.19552886979632,385.1562189446038,46.85917104470465,922.8688104365834
01-02-2011,73.25555652004421,376.59570155141466,46.954829588553274,919.7909622899089
01-03-2011,76.37217405497289,391.0376464875417,50.231059070903584,921.6159868944711
01-04-2011,72.88772011429185,394.71862552115147,48.9065777834585,920.6709384994488
01-05-2011,72.0561743646582,387.95565223541496,50.00964733631887,918.4761925667252
01-06-2011,72.74809906058502,394.4459013909692,50.304136959793645,918.6785959039747
01-07-2011,70.01592436085812,389.8518676163093,51.78053142465881,919.802300037615
01-08-2011,71.4441052929577,406.35165441543006,51.63490115181601,919.6878138872943
01-09-2011,77.42666648337851,407.62364236360077,52.55634179961022,918.0374374911001
01-10-2011,76.96546558516707,415.99524313398547,52.661482519838124,917.584522943583
01-11-2011,76.12656701769126,414.2663758904169,53.357724209965724,918.1643689117038
01-12-2011,75.7993283966721,403.62322670991614,55.95828926733188,921.1090117638126
01-01-2012,73.0913878796593,413.1834320657049,56.47673134321954,920.7075075276625
01-02-2012,71.70824645619484,408.48577019025885,56.16933445351699,920.2222152435636
01-03-2012,71.69508135025352,409.7391262567343,57.83036312164522,922.0298648234807
01-04-2012,75.98721545664404,414.3300181426184,56.19643604168665,922.4898146591006
01-05-2012,72.9941560563697,404.2878401935207,56.616728961329066,922.4142970506011
01-06-2012,76.85167801107944,417.21594726514917,56.10837015290199,920.714245821971
01-07-2012,75.56923228169505,397.1418569385422,55.87133596296551,917.4576144060159
01-08-2012,70.42391542437448,386.7060947097141,55.67346324262283,922.3673219949251
01-09-2012,72.76619374868828,383.2791058476791,55.295542188930376,918.9174607582041
01-10-2012,77.08770640281074,406.0113854651345,54.2366878986838,921.6260412713495
01-11-2012,74.80848044462576,402.6311109579994,54.75201719857654,922.6887006307361
01-12-2012,75.7956797884659,408.8242517476492,53.543068351877146,921.2939056973445
01-01-2013,80.85849347157716,418.40835065535776,55.87950082458205,922.5488176836661
01-02-2013,75.48489668040155,399.65029479706226,54.296789087509175,922.0338878826161
01-03-2013,73.25540632466563,398.02993416845106,54.51967173882976,921.8081064389374
01-04-2013,73.03485535761642,389.0063293866159,54.92959427553682,920.8599526313756
01-05-2013,74.7376748355499,390.3263949581125,53.2075294537071,918.4855010552004
01-06-2013,74.91753906009777,385.0887033547624,54.02795175144612,914.6842211838559
01-07-2013,73.92292205867294,369.7329721895079,53.224162957636146,914.7333782350847
01-08-2013,72.603642883411,353.11401260254263,52.06821661603084,918.0976392751872
01-09-2013,72.93767317525769,353.0056944075848,52.215989324190744,917.2762548352242
01-10-2013,75.53998895648344,358.9141517290807,51.91325343068203,916.6117202162507
01-11-2013,75.66998910877086,352.3552376111654,52.788295391876154,917.94828708213
01-12-2013,78.50772728247512,367.6002634796134,52.97807829563978,922.261586996072
01-01-2014,74.81563039737574,357.3179029639657,55.646518696878076,919.2578513278725
01-02-2014,80.37404327905884,367.7803697477071,55.64678504189863,915.4427254542659
01-03-2014,76.20458908055011,358.60533848475524,57.18941342988691,916.5569968897703
01-04-2014,77.05114704126368,361.5589062328167,56.96459985443509,916.0745586195757
01-05-2014,76.79887962899795,360.0957272961389,57.71081744829492,914.7471901216925
01-06-2014,74.67844786931717,347.89933526164646,58.96814843930753,918.2436681804147
01-07-2014,73.22397334463155,355.37634785247116,57.90437010847106,916.7998423385206
01-08-2014,73.3998608939136,343.19638221015583,57.11003173373137,914.5973380068245
01-09-2014,73.38507210884507,336.79125682874826,57.52123893712915,916.3376664527161
01-10-2014,75.0547815160445,347.5682318250312,56.43003325677543,918.5880415694094
01-11-2014,74.29663463430187,359.9254239036571,55.99163196139798,915.517995608688
01-12-2014,78.06067952340283,376.159536425599,54.536754484467714,918.3292622177015
01-01-2015,79.4131906744671,371.5406807475854,55.87239623826138,917.5504489688794
01-02-2015,79.29338551116948,383.54841834404544,54.50214072981547,920.0511034237171
01-03-2015,85.83942017617154,398.0779984869482,53.03223608567813,920.0114767377428
01-04-2015,88.35541781818249,391.5247652020484,53.41041131253535,924.1971228034846
01-05-2015,90.55393406824626,393.168307838578,54.42585654411092,926.8897181129565
01-06-2015,86.64225075745124,388.22213854178614,55.51361920045804,923.3581769038865
01-07-2015,85.20632410685626,390.1983163039765,54.169149863280346,924.1658676640171
01-08-2015,85.3178402137432,390.53083256792746,54.4679422038277,924.0812641307517
01-09-2015,86.54371982962647,387.5894280427969,54.14128077859672,924.2493613347002
01-10-2015,81.76833474635227,377.88612116854904,55.852176269127895,926.2705298209604
01-11-2015,85.04493287447663,385.7070445017165,56.81725616041938,923.9506501781615
01-12-2015,84.93648347771682,381.3125363175529,57.71285626979398,927.4076980248205
01-01-2016,84.62783579886309,374.68457821347897,55.189266101196026,925.6811084814391
01-02-2016,86.92139922845105,380.3809746731586,55.8693350229047,925.2043200495854
01-03-2016,81.13535863116725,376.57985087374897,56.98323141232732,924.4425049360905
01-04-2016,78.15418053723519,363.1425555431527,56.373406364077844,923.4358825797754
01-05-2016,73.48433245501231,344.2480556227618,57.09154009763104,930.3757888951671
01-06-2016,71.48682726420343,356.233177915985,57.05573732155484,928.5081908540914
01-07-2016,72.080897764219,361.44385090423253,57.426559297511,931.6557815519826
01-08-2016,74.88175641748231,365.35790692906625,57.154610734960286,930.7445191713492
01-09-2016,71.63405209765155,349.328659615534,56.59921892810104,933.6684088929314
01-10-2016,74.14457905198392,341.96076829830275,55.29927441618694,933.1075789594406
01-11-2016,70.49808019808044,337.81830092413304,54.585411614153884,935.0888910445661
01-12-2016,66.91108596647555,311.7583485946116,54.74607512490126,938.6506751362566
01-01-2017,67.08680383316769,323.25817505468086,53.87537007062562,940.2097891071996
01-02-2017,66.47021321094192,338.5340512641901,54.98950199171287,937.399696249939
01-03-2017,68.61012410114029,336.25564933417485,54.09196953190737,935.8507572248901
01-04-2017,66.34713207807759,334.57633726163925,53.173858764841974,937.0557414377638
01-05-2017,67.14666602838007,326.54704502484833,56.530696629130844,938.8932247814707
01-06-2017,63.340596023825796,312.55867409776175,56.11735017040746,937.1415108260198
01-07-2017,60.82402750518398,300.5590449897694,58.14353957848372,939.0501708415994
01-08-2017,62.10934148720391,298.3853655426089,58.86867400521351,938.280854156533
01-09-2017,62.76819615765065,303.10196772930965,59.4260842294752,937.31347108603
01-10-2017,58.45098421690044,291.00398504725825,60.10978399405711,939.5971731316235
01-11-2017,63.31046595542812,303.05224805045856,60.26794838377428,937.177732367295
01-12-2017,64.31056962140332,294.7834546295679,61.532769492066606,937.813183989923
01-01-2018,66.99549762078,298.075114943003,61.08661381656588,937.8905290314588
01-02-2018,61.435380574968185,284.51018831403997,62.53398403669821,937.4826341747028
01-03-2018,61.30132289282778,296.2656263441004,62.45665948424351,938.5578644134864
01-04-2018,64.95098425489407,295.650384959428,62.453371481028434,941.6681045784974
01-05-2018,57.12742443891489,275.1889824483802,61.836396553861356,940.1529750541453
01-06-2018,57.25773028577733,276.9227607075959,63.095875294082454,945.2349181629946
01-07-2018,56.87205295388885,282.27736023957567,61.783366186352836,946.5367314427151
01-08-2018,59.784585715664804,292.08945348031165,61.4432017741671,946.8879520812006
01-09-2018,60.38347906086595,292.1496465833081,60.273810851227424,946.8731840823913
01-10-2018,60.775499068037746,296.98887030822164,59.81897355140101,945.6567379088416
01-11-2018,60.977456000217394,288.53720439414815,60.2848679811585,946.85286702165
01-12-2018,58.17360053553555,287.7563024213398,59.006080711061614,947.4515390878914
01-01-2019,59.92844983250163,303.65254054894353,60.38922171102333,949.6608010281379
01-02-2019,60.335265360991194,303.85203302878546,59.0713920807308,949.0364259357161
01-03-2019,60.02558061712424,314.1001746346629,58.42726492961599,947.6190881245376
01-04-2019,61.56341015607467,295.94725299985157,55.70291607325961,946.8885838538495
01-05-2019,63.624791203849064,305.75151720971184,56.55432396556241,941.9796685777561
01-06-2019,63.14312871394669,303.50347693259863,56.844265556970896,946.2343044933879
01-07-2019,61.668452750677055,311.186387583421,56.2566192900103,948.4011787785677
01-08-2019,58.119027772791924,285.4460677680003,56.85173388599198,945.9210264851451
01-09-2019,57.369566355027885,278.89194474022435,57.067702173386444,946.569521274924
01-10-2019,55.608235727745296,266.2818828143477,56.32155901596163,943.737866152132
01-11-2019,52.82179974407253,249.90587471807376,56.00584628873815,943.9870194652801
01-12-2019,53.07215839942438,250.66278085735263,54.84842143719939,944.6044506358216
01-01-2020,55.74114888927544,253.04386399188368,55.8772910504275,941.9345820632417
01-02-2020,56.00843419767258,267.3463602860719,56.29177751680307,944.3719647075814
01-03-2020,56.32730219661349,258.21064435651874,55.30995703809107,944.2783723673856
01-04-2020,57.46160295068263,275.4694967668135,56.41909101761569,945.0712263917547
01-05-2020,64.57351504251213,284.4577419620859,55.897908265871884,945.8303799004312
01-06-2020,64.91118292416743,298.91407298901464,56.78778557913842,946.7081281605257
01-07-2020,66.97083260117535,295.2642813141135,58.096177616101905,949.0008549151045
01-08-2020,60.31451726499743,273.66185035793666,55.67335980348559,948.2176459460354
01-09-2020,62.67861760359021,260.3507219874807,58.200257121035094,944.5222371841852
01-10-2020,62.385146194938955,256.40839955364976,59.88610242445045,944.5144636574362
01-11-2020,60.61310344059787,252.20645138076546,62.12429292167793,944.9037735399419
01-12-2020,61.882312241949656,241.91877998010597,61.97349430864709,945.6642266468831
01-01-2021,61.148759141066556,232.56724806215206,62.37370899095017,946.2870562862032
01-02-2021,60.125974233258354,237.0133660430942,62.221997148380595,948.9068381953109
01-03-2021,59.75123167834947,238.1740720338488,62.43564001405763,946.2963932105262
01-04-2021,63.10015190531737,247.02104299423735,63.54516320638629,942.3858964549603
01-05-2021,59.304066616312284,245.43702352296356,63.79870190818702,942.8540655569911
01-06-2021,58.34128700813266,228.0480294098542,62.826428224686516,939.4951653284955
01-07-2021,61.47997018394558,235.17029321805455,63.72353722971991,939.7399469957694
01-08-2021,56.4534175836901,233.50879408234616,63.79630997120753,940.0167260200432
01-09-2021,55.53206350828103,215.6138270979682,66.38117180825127,937.4820739432616
01-10-2021,53.636384929734945,211.74991942282048,65.47440707914319,933.8305083085229
01-11-2021,51.20785830910171,204.60902412952706,67.87059133844677,933.9348470464502
01-12-2021,49.202171397039116,210.53828396856528,68.00174960318274,933.4449293840582
01-01-2022,50.55434902209853,206.59451867136167,68.50045362524185,933.8210345651379
01-02-2022,48.23775550454588,200.041615734992,68.7317310393542,935.0070934518503
01-03-2022,50.293445045480624,211.7991422022216,68.85197105644107,932.414063012966
01-04-2022,46.692979012176615,214.8415364945231,67.61084254695896,930.4965729396039
01-05-2022,46.9539433811918,216.99658903250466,68.24626666807549,931.5979023032551
01-06-2022,43.61285485005655,231.51685001622067,67.51474900469833,930.7946611396995
01-07-2022,43.03849993560002,243.34861991494805,67.81536079170323,931.9791467593682
01-08-2022,46.512697865103846,263.4247577462079,69.10391192972844,932.1792445072039
01-09-2022,50.6375168889017,274.05607687803274,69.16782256719219,928.5905370105867
01-10-2022,53.58529194272211,277.753002844885,70.85855056972544,930.0438958764544
01-11-2022,52.91911072768968,311.9128095618099,71.4988014433038,930.0225968248263
01-12-2022,55.249902125685615,309.70840523225206,72.89036870292115,927.1429475158434
01-01-2023,53.61700516303326,309.3388737829432,72.84743997714682,932.4450836898126
01-02-2023,52.13256827987073,305.28241096509964,73.09135217359261,932.0602673327022
01-03-2023,55.88364034558284,322.2845101774044,73.97145152906268,933.8026039881547
01-04-2023,56.339116216684296,316.7900011601222,76.64145828936854,933.4821971834256
01-05-2023,56.329074545372485,328.0309498610823,76.26629707781669,933.3135035167726
01-06-2023,59.50411917189875,337.0159006628396,77.52049967282647,933.8349791603199
01-07-2023,57.52113895051098,338.7084638397604,75.81181891195857,930.5719234489106
01-08-2023,54.525157907001905,332.96287021551734,77.29025720967815,928.8493411743569
01-09-2023,56.24476487130321,326.3366889177461,77.733729357066,931.8373704391735
01-10-2023,58.219180555476925,313.5670960172887,79.67142414636677,930.192173550403
01-11-2023,55.38520530512673,309.034228280104,80.80141381063375,933.0619874395297
01-12-2023,58.30092168370473,305.01739340600835,80.24963912951958,929.254875782068
